classification,Rf_ohm,Cpd_F,Cf_F,ft_Hz,f_Hz,magnitude_normalized_dB
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4908.93322413522,-8.60553832273079e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5056.6472790035,-8.60063253925624e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5208.80617779395,-8.59542707525798e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5365.54366971215,-8.58990362396059e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5526.9975285932,-8.58404276073002e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5693.30967400627,-8.5778238736414e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5864.62629600339,-8.57122509202183e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6041.09798362191,-8.56422320949641e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6222.87985725385,-8.55679360173043e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6410.13170499823,-8.548910140025e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6603.01812311646,-8.54054509960879e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6801.70866071408,-8.53166906214374e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7006.37796877618,-8.52225081273419e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7217.2059536873,-8.5122572290284e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7434.37793537105,-8.50165316482335e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7658.08481018811,-8.49040132855874e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7888.5232187361,-8.47846214879231e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8125.89571869863,-8.46579363803599e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8370.41096289554,-8.45235124338057e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8622.28388269085,-8.43808769046665e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8881.73587691961,-8.42295281723354e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9148.99500649964,-8.40689339696425e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9424.29619489944,-8.38985295159065e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9707.88143463827,-8.37177155294463e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10000,-8.35258561234084e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10300.9086661477,-8.33222765636957e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10610.8719348317,-8.31062608986411e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10930.1622668892,-8.28770494430678e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11259.06032174,-8.26338360993792e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11597.8552040891,-8.23757655311064e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11946.8447180528,-8.21019301522712e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,12306.3356289312,-8.18113669364198e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,12676.643932858,-8.15030540270068e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13058.0951345646,-8.11759071414147e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13451.0245335017,-8.08287757676449e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13855.7775185714,-8.04604391064285e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,14272.7098717267,-8.00696017838297e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,14702.1880807082,-7.96548893034842e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,15144.5896611901,-7.92148431960426e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,15600.3034886204,-7.87479158918558e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,16069.7301400464,-7.82524653062973e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,16553.282246226,-7.77267490200721e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,17051.3848543338,-7.71689181914513e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,17564.4758015827,-7.65770110307093e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,18093.0061000866,-7.5948945908126e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,18637.4403333045,-7.5282514029982e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,19198.2570644148,-7.45753716825462e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,19775.9492569762,-7.38250319727005e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,20371.0247082484,-7.3028856091237e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,20984.0064955505,-7.2184044031331e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,21615.4334360517,-7.12876247429027e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,22265.8605603964,-7.03364456804422e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,22935.8596005824,-6.93271617250141e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,23626.0194925187,-6.82562233994421e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,24336.9468937061,-6.71198644046442e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,25069.2667164954,-6.59140883768323e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,25823.6226773916,-6.46346548125455e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,26600.6778628872,-6.32770641721298e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,27401.1153123219,-6.1836542053668e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,28225.638618281,-6.03080223910792e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,29074.9725450604,-5.86861296503619e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,29949.863665742,-5.69651599237004e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,30851.0810184385,-5.51390608606933e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,31779.4167822859,-5.32014103875384e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,32735.6869737769,-5.11453941245057e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,33720.7321640478,-4.89637814197487e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,34735.4182177487,-4.6648899912683e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,35780.6370541473,-4.41926085633104e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,36857.3074311352,-4.15862690105762e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,37966.3757528252,-3.88207151980741e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,39108.8169014498,-3.58862211408e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,40285.6350942929,-3.27724667076309e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,41497.8647664067,-2.94685013443491e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,42746.5714798905,-2.59627055405362e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,44032.8528605307,-2.22427499844556e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,45357.8395626249,-1.82955521967238e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,46722.6962628381,-1.41072305039709e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,48128.6226839657,-9.66305525227419e-06
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,49576.8546495016,-4.94739695572097e-06
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,51068.6651699397,5.63286159503819e-08
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,52605.3655617629,5.36571881168488e-06
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,54188.3066001033,1.09994459516966e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,55818.8797060874,1.69773230304024e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,57498.5181699093,2.33203733650211e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,59228.6984107071,3.00509045638285e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,61010.9412743503,3.71925869537034e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,62846.8133702785,4.47705368563383e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,64737.9284485671,5.28114049057379e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,66685.9488184296,6.13434697712467e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,68692.5868094044,7.03967376464568e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,70759.6062765099,8.00030477428025e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,72888.8241506902,9.01961843024005e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,75082.1120359163,0.000101011995399708
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,77341.3978543444,0.000112488519038736
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,79668.6675409796,0.000124666116917499
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,82065.9667893319,0.000137587616402933
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,84535.402849602,0.000151298461153399
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,87079.1463809755,0.000165846870956912
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,89699.4333596537,0.000181284011314582
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,92398.5670442998,0.000197664173423993
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,95178.9200006257,0.000215044965116837
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,98042.9361869027,0.000233487513486252
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,100993.133102224,0.00025305667989096
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,104032.103999411,0.000273821288096387
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,107162.520164511,0.000295854366339743
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,110387.133264884,0.000319233404215754
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,113708.777767945,0.000344040625225469
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,117130.373432689,0.000370363276005768
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,120654.92787619,0.000398293933214453
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,124285.539217328,0.000427930829174645
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,128025.398800062,0.000459378197412632
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,131877.793998657,0.000492746639317379
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,135846.111107322,0.000528153513195633
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,139933.838316788,0.000565723347125193
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,144144.568780471,0.000605588276987029
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,148482.003772888,0.000647888511343529
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,152949.955943112,0.000692772824634509
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,157552.352666132,0.000740399080607191
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,162293.239495052,0.00079093478766188
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,167176.783717177,0.000844557688173806
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,172207.278017098,0.000901456383848286
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,177389.144250003,0.000961830999247756
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,182726.937328539,0.00102589388594184
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,188225.349226618,0.00109387036963514
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,193889.213103715,0.00116599954302064
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,199723.507553262,0.00124253510705585
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,205733.360978882,0.00132374626369934
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,211924.056102306,0.00140991866322315
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,218301.034606942,0.00150135540942331
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,224869.901921166,0.00159837812629916
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,231636.432145553,0.00170132808998771
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,238606.573128367,0.00181056742986136
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,245786.45169378,0.00192648040310256
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,253182.379027416,0.00204947474725119
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,260800.856223941,0.00217998311543167
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,268648.580001594,0.00231846459939971
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,276732.44858867,0.00246540634572693
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,285059.567787131,0.00262132527089781
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,293637.257218679,0.00278676988129179
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,302473.056758774,0.00296232220455063
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,311574.733164265,0.0031485998391341
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,320950.286900444,0.00334625812928472
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,330607.959173538,0.0035559924731317
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,340556.239174811,0.00377854077209837
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,350803.871542649,0.00401468603019327
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,361359.864049185,0.00426525911253658
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,372233.495518222,0.00453114167277534
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,383434.323981411,0.00481326925977028
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,394972.195079861,0.00511263461461457
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,406857.250718553,0.005430291169632
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,419099.937981178,0.00576735676180025
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,431711.01831323,0.00612501757372886
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,444701.576981421,0.00650453231624303
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,458083.032817747,0.00690723666741152
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,471867.148256756,0.00733454798377913
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,486066.039674844,0.00778797030062174
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,500692.18804067,0.0082690996389453
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,515758.449886061,0.00877962963822829
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,531278.068607024,0.00932135753490741
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,547264.686104832,0.00989619050799703
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,563732.354777388,0.0105061524144611
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,580695.549871426,0.0111533909384547
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,598169.1822064,0.0118401851799645
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,616168.61128124,0.0125689537100768
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,634709.658775514,0.0133422631216984
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,653808.622456835,0.014162837106471
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,673482.290506772,0.0150335660904197
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,693747.956277823,0.0159575174630822
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,714623.433494451,0.0169379464368892
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,736127.071911523,0.0179783075759866
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,758277.773443936,0.0190822670361712
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,781095.008781584,0.0202537155601113
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,804598.834504296,0.021496782275039
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,828809.910711766,0.0228158493428667
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,853749.519183996,0.0242155675160683
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,879439.582088188,0.0257008726558288
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,905902.681248553,0.0272770032728074
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,933162.077995968,0.0289495191545434
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,961241.733614909,0.0307243211476901
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,990166.330405668,0.0326076721676516
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1019961.29338034,0.0346062195128531
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1050652.81261168,0.0367270185657956
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1082267.86625442,0.0389775579684132
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1114834.24425933,0.0413657863648927
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1148380.57280092,0.0439001408110891
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1182936.33944007,0.0465895769561384
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1218531.91904393,0.0494436011087573
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1255198.60048572,0.0524723043079569
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1292968.61414799,0.0556863985257246
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1331875.1602534,0.0590972551375632
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1371952.43804812,0.0627169458055733
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1413235.67586324,0.0665582859282421
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1455761.16208088,0.0706348808211338
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1499566.27703202,0.0749611748033429
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1544689.5258542,0.0795525033759702
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1591170.57233791,0.0844251486909506
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1639050.27379149,0.0895963985213912
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1688370.71695505,0.0950846089581111
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1739175.25499524,0.100909271071592
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1791508.54561301,0.107091081793551
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1845416.59029827,0.113652019288595
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1900946.77476563,0.120615423102969
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1958147.91060688,0.128006079395252
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2017070.27819695,0.135850311572135
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2077765.6708908,0.144176076671338
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2140287.44055033,0.153013067853491
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2204690.5444412,0.1623928233848
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2271031.59354083,0.172348842512256
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2339368.9023,0.182916708653671
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2409762.53990186,0.194134220343998
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2482274.38306332,0.206041530398218
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2556968.17042535,0.218681293767825
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2633909.55857984,0.232098824582261
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2713166.17978244,0.246342262877008
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2794807.70140198,0.261462751515633
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2878905.88715881,0.277514623810896
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2965534.66020579,0.294555602338955
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3054770.16810753,0.312647009416582
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3146690.84977484,0.331853989670773
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3241377.50441334,0.352245745068039
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3338913.36254677,0.373895782680487
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3439384.15917744,0.396882175339686
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3542878.20914822,0.421287835156643
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3649486.48477207,0.447200799653816
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3759302.69579776,0.474714529946518
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3872423.37178157,0.50392822000434
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3988947.94693778,0.534947115491368
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4108978.84754235,0.567882839991969
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4232621.58196667,0.602853725531765
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4359984.83342044,0.639985143144118
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4491180.55548533,0.679409827737099
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4626324.0705233,0.721268189590304
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4765534.17104613,0.765708602333075
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4908933.22413522,0.812887654069582
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5056647.2790035,0.862970344219409
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5208806.17779395,0.916130203374767
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5365543.66971215,0.972549306700455
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5526997.5285932,1.03241814268612
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5693309.67400627,1.095935287841
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5864626.29600339,1.16330682347578
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6041097.98362192,1.23474541211303
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6222879.85725386,1.31046892711102
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6410131.70499824,1.39069849824951
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6603018.12311647,1.47565579637393
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6801708.66071409,1.56555932929956
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7006377.96877618,1.66061945604242
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7217205.9536873,1.7610317434555
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7434377.93537105,1.86696818431085
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7658084.8101881,1.97856566419596
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7888523.21873609,2.09591090183712
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8125895.71869862,2.21902089041909
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8370410.96289553,2.34781763631926
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8622283.88269085,2.48209573386303
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8881735.87691961,2.62148105162663
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9148995.00649964,2.76537858377245
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9424296.19489944,2.91290742720503
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9707881.43463827,3.06282103701488
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10000000,3.21341164251254
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10300908.6661477,3.36239935977723
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10610871.9348317,3.50680964619517
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10930162.2668892,3.64284793797791
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11259060.32174,3.76578812623105
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11597855.2040891,3.86990193743735
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11946844.7180528,3.94846789054455
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,12306335.6289312,3.99390745431429
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,12676643.932858,3.99809532194145
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13058095.1345646,3.95287128601237
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13451024.5335017,3.85073650395491
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13855777.5185714,3.68565110655826
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,14272709.8717267,3.45378471489365
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,14702188.0807081,3.15404177792447
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,15144589.66119,2.78821882377855
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,15600303.4886204,2.36074822209479
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,16069730.1400464,1.87810183718264
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,16553282.2462259,1.34801267611563
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,17051384.8543338,0.778690592942979
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,17564475.8015827,0.178166303526354
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,18093006.1000866,-0.446170488596533
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,18637440.3333045,-1.08783498261597
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,19198257.0644148,-1.74134763241973
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,19775949.2569762,-2.40221942827922
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,20371024.7082484,-3.06686810893208
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,20984006.4955505,-3.73250117685112
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,21615433.4360517,-4.39699003245483
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,22265860.5603964,-5.05874970980096
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,22935859.6005824,-5.71663155410286
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,23626019.4925187,-6.36983155575007
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,24336946.8937061,-7.01781435933061
